date,open,high,low,close,change_pct
1993-07-22,44.9,45.8,44.0,45.5,-2.1505
1993-07-23,45.3,46.4,44.6,45.8,0.6593
1993-07-26,46.2,46.6,44.3,45.0,-1.7467
1993-07-27,45.2,47.1,44.5,46.4,3.1111
1993-07-28,52.3,55.0,51.6,52.8,13.7931
1993-07-29,54.8,56.3,53.1,55.4,4.9242
1993-07-30,67.1,73.1,66.4,71.0,28.1588
1993-08-02,84.1,87.0,79.2,80.1,12.8169
1993-08-03,79.1,81.4,77.0,77.8,-2.8714
1993-08-04,75.2,78.1,74.3,77.1,-0.8997
1993-08-05,77.8,79.7,76.3,78.3,1.5564
1993-08-06,79.8,81.4,78.4,79.7,1.788
1993-08-09,86.3,91.1,85.4,90.4,13.4253
1993-08-10,102.2,105.4,98.1,99.4,9.9558
1993-08-11,100.1,104.8,99.4,104.4,5.0302
1993-08-12,115.0,118.6,113.3,117.8,12.8352
1993-08-13,130.1,134.2,127.8,132.6,12.5637
1993-08-16,149.7,161.5,148.5,160.6,21.1161
1993-08-17,176.7,182.1,156.2,158.6,-1.2453
1993-08-18,160.1,170.1,155.4,159.9,0.8197
1993-08-19,157.2,161.5,152.1,155.8,-2.5641
1993-08-20,152.4,153.5,145.0,148.1,-4.9422
1993-08-23,140.5,141.6,132.1,133.2,-10.0608
1993-08-24,131.0,143.0,128.1,141.9,6.5315
1993-08-25,140.8,142.2,135.1,137.1,-3.3827
1993-08-26,130.1,133.0,127.5,129.6,-5.4705
1993-08-27,127.0,128.8,122.9,124.4,-4.0123
1993-08-30,118.5,123.4,114.9,120.8,-2.8939
1993-08-31,115.6,118.3,114.5,115.8,-4.1391
1993-09-01,110.5,111.2,107.4,108.0,-6.7358
1993-09-02,101.7,103.5,101.0,102.4,-5.1852
1993-09-03,100.1,103.5,99.2,102.6,0.1953
1993-09-06,102.8,105.2,100.3,102.2,-0.3899
1993-09-07,98.4,99.5,95.4,96.3,-5.773
1993-09-08,93.5,94.5,90.2,92.9,-3.5306
1993-09-09,89.3,90.5,87.8,88.7,-4.521
1993-09-10,85.6,86.4,83.9,84.7,-4.5096
1993-09-13,82.4,82.7,79.8,80.5,-4.9587
1993-09-14,76.7,78.6,75.8,77.6,-3.6025
1993-09-15,74.2,75.0,73.1,73.5,-5.2835
1993-09-16,70.4,71.4,69.3,69.8,-5.034
1993-09-17,69.0,70.3,67.9,68.8,-1.4327
1993-09-20,68.7,72.0,67.9,71.4,3.7791
1993-09-21,72.8,74.9,71.6,72.5,1.5406
1993-09-22,69.6,70.7,68.9,70.0,-3.4483
1993-09-23,69.3,70.1,68.5,68.8,-1.7143
1993-09-24,70.4,73.1,67.2,69.8,1.4535
1993-09-27,65.3,66.6,64.8,65.8,-5.7307
1993-09-28,66.0,67.0,65.5,66.7,1.3678
1993-09-29,67.7,69.1,66.4,67.5,1.1994
1993-09-30,68.5,71.0,66.4,68.9,2.0741
1993-10-04,72.0,73.4,71.0,72.2,4.7896
1993-10-05,74.4,75.4,72.5,73.4,1.662
1993-10-06,73.0,75.6,71.8,74.0,0.8174
1993-10-07,86.9,102.1,85.6,92.3,24.7297
1993-10-08,99.8,102.2,90.0,91.5,-0.8667
1993-10-11,90.2,92.4,87.4,89.4,-2.2951
1993-10-12,87.0,88.9,85.2,86.5,-3.2438
1993-10-13,85.9,86.9,81.4,82.5,-4.6243
1993-10-14,79.6,81.1,78.2,79.8,-3.2727
1993-10-15,77.0,78.1,75.9,76.7,-3.8847
1993-10-18,75.2,75.7,72.6,73.2,-4.5632
1993-10-19,73.0,75.3,71.9,73.8,0.8197
1993-10-20,73.7,74.8,72.2,73.4,-0.542
1993-10-21,72.8,75.1,71.2,73.6,0.2725
1993-10-22,74.5,77.6,70.5,71.7,-2.5815
1993-10-25,71.1,74.0,68.2,72.1,0.5579
1993-10-26,75.0,79.4,72.1,76.6,6.2413
1993-10-27,82.7,84.7,77.4,79.1,3.2637
1993-10-28,86.0,91.3,83.7,89.1,12.6422
1993-10-29,94.0,95.6,89.4,91.4,2.5814
1993-11-01,90.6,93.6,89.6,91.8,0.4376
1993-11-02,90.4,92.0,88.4,89.9,-2.0697
1993-11-03,87.2,88.1,85.0,85.8,-4.5606
1993-11-04,83.1,84.3,80.8,82.5,-3.8462
1993-11-05,80.7,82.1,79.5,81.3,-1.4545
1993-11-08,88.2,91.4,86.6,90.0,10.7011
1993-11-09,91.7,92.7,88.8,90.4,0.4444
1993-11-10,103.4,119.9,98.5,108.7,20.2434
1993-11-11,120.2,124.7,117.2,120.4,10.7636
1993-11-12,131.4,135.2,124.2,132.7,10.2159
1993-11-15,147.3,154.0,146.0,149.2,12.4341
1993-11-16,153.4,156.5,148.9,151.6,1.6086
1993-11-17,153.4,158.3,151.7,154.7,2.0449
1993-11-18,166.3,170.6,163.2,167.0,7.9509
1993-11-19,177.6,182.3,174.3,179.8,7.6647
1993-11-22,194.1,201.5,187.9,194.9,8.3982
1993-11-23,204.3,210.0,198.0,201.6,3.4377
1993-11-24,206.2,214.1,199.4,206.7,2.5298
1993-11-25,214.2,224.5,210.9,217.8,5.3701
1993-11-26,224.6,228.7,213.6,216.9,-0.4132
1993-11-29,214.9,219.2,209.7,215.3,-0.7377
1993-11-30,216.7,223.2,213.1,217.2,0.8825
1993-12-01,216.5,218.9,208.6,210.7,-2.9926
1993-12-02,203.8,206.7,199.9,203.0,-3.6545
1993-12-03,197.2,201.1,193.6,198.2,-2.3645
1993-12-06,208.0,215.7,204.5,212.0,6.9627
1993-12-07,224.8,234.3,219.0,226.0,6.6038
1993-12-08,233.3,237.7,223.1,228.8,1.2389
1993-12-09,226.4,228.6,216.2,220.7,-3.5402
1993-12-10,222.6,228.8,216.9,224.2,1.5859
1993-12-13,229.8,232.7,217.0,220.0,-1.8733
1993-12-14,214.4,220.5,209.0,213.0,-3.1818
1993-12-15,209.2,214.2,203.6,212.8,-0.0939
1993-12-16,212.0,214.5,203.8,205.1,-3.6184
1993-12-17,197.1,202.2,194.3,197.4,-3.7543
1993-12-20,191.6,194.9,171.4,181.3,-8.156
1993-12-21,180.1,190.5,175.6,189.3,4.4126
1993-12-22,192.3,200.6,185.4,188.7,-0.317
1993-12-23,181.3,186.2,178.9,181.5,-3.8156
1993-12-24,177.2,182.2,173.2,179.0,-1.3774
1993-12-27,177.9,181.0,174.3,177.7,-0.7263
1993-12-28,176.0,179.3,171.3,174.3,-1.9133
1993-12-29,167.7,169.6,162.8,164.3,-5.7372
1993-12-30,163.9,167.9,161.9,164.6,0.1826
1993-12-31,161.1,163.4,157.9,160.3,-2.6124
1994-01-03,160.1,162.0,156.3,158.2,-1.31
1994-01-04,152.6,154.7,149.5,150.8,-4.6776
1994-01-05,146.8,150.0,143.9,149.1,-1.1273
1994-01-06,158.7,165.0,156.2,163.1,9.3897
1994-01-07,172.6,175.5,168.3,172.7,5.886
1994-01-10,181.7,186.1,178.8,183.2,6.0799
1994-01-11,183.3,185.1,177.5,179.5,-2.0197
1994-01-12,175.5,179.4,173.5,175.8,-2.0613
1994-01-13,173.2,177.3,171.3,174.4,-0.7964
1994-01-14,183.6,185.0,169.3,173.9,-0.2867
1994-01-17,171.0,173.3,168.1,169.8,-2.3577
1994-01-18,166.6,169.3,159.3,164.3,-3.2391
1994-01-19,159.3,159.8,151.5,154.4,-6.0256
1994-01-20,147.4,150.4,143.5,148.5,-3.8212
1994-01-21,143.0,146.2,141.6,144.5,-2.6936
1994-01-24,144.7,147.2,142.4,145.0,0.346
1994-01-25,141.5,142.8,136.9,137.8,-4.9655
1994-01-26,141.2,143.1,130.8,132.1,-4.1364
1994-01-27,126.8,129.0,125.5,128.0,-3.1037
1994-01-28,128.2,128.8,122.7,124.1,-3.0469
1994-01-31,119.4,120.7,115.2,117.1,-5.6406
1994-02-01,112.4,116.3,110.8,112.7,-3.7575
1994-02-02,109.6,114.0,109.3,113.4,0.6211
1994-02-03,120.1,125.9,119.2,124.1,9.4356
1994-02-04,139.7,145.3,137.9,144.1,16.116
1994-02-14,150.8,153.0,138.9,140.6,
1994-02-15,136.0,139.2,132.7,136.6,-2.845
1994-02-16,133.7,135.5,131.2,132.3,-3.1479
1994-02-17,126.1,127.1,123.9,125.2,-5.3666
1994-02-18,118.7,120.4,117.5,119.1,-4.8722
1994-02-21,113.8,114.3,110.4,111.0,-6.801
1994-02-22,115.0,122.7,114.2,118.1,6.3964
1994-02-23,115.5,116.5,112.4,113.9,-3.5563
1994-02-24,125.1,128.6,121.8,127.5,11.9403
1994-02-25,144.7,150.5,141.8,147.2,15.451
1994-02-28,157.8,163.2,152.1,154.8,5.163
1994-03-01,153.5,157.0,148.8,150.5,-2.7778
1994-03-02,146.8,149.5,143.1,144.8,-3.7874
1994-03-03,141.2,145.4,138.5,141.4,-2.3481
1994-03-04,137.8,140.9,136.0,138.1,-2.3338
1994-03-07,132.1,134.2,129.6,132.7,-3.9102
1994-03-08,135.0,138.4,131.1,134.7,1.5072
1994-03-09,143.2,149.6,139.8,145.7,8.1663
1994-03-10,153.8,158.7,142.3,145.6,-0.0686
1994-03-11,161.9,174.4,158.1,169.2,16.2088
1994-03-14,200.0,209.2,191.9,202.8,19.8582
1994-03-15,216.8,221.9,203.1,208.6,2.86
1994-03-16,212.2,224.1,208.7,219.2,5.0815
1994-03-17,225.0,229.1,213.0,217.2,-0.9124
1994-03-18,220.5,226.7,213.0,218.5,0.5985
1994-03-21,212.8,216.6,204.8,207.1,-5.2174
1994-03-22,198.6,205.0,196.2,202.9,-2.028
1994-03-23,197.5,201.3,190.2,193.9,-4.4357
1994-03-24,204.4,212.6,197.3,201.7,4.0227
1994-03-25,202.4,207.4,194.6,199.2,-1.2395
1994-03-28,192.5,198.5,186.8,192.8,-3.2129
1994-03-29,192.1,199.0,187.7,194.3,0.778
1994-03-30,193.8,197.5,187.3,191.1,-1.6469
1994-03-31,190.6,195.8,185.4,188.3,-1.4652
1994-04-01,183.9,187.1,178.2,182.3,-3.1864
1994-04-04,187.2,192.3,181.4,184.2,1.0422
1994-04-05,179.5,183.3,173.1,175.9,-4.506
1994-04-06,169.6,172.3,166.3,168.8,-4.0364
1994-04-07,165.6,169.3,162.5,164.4,-2.6066
1994-04-08,162.0,164.6,158.2,160.6,-2.3114
1994-04-11,155.5,157.9,151.0,152.8,-4.8568
1994-04-12,148.4,152.8,146.2,150.0,-1.8325
1994-04-13,149.2,150.8,143.7,144.9,-3.4
1994-04-14,141.1,142.4,134.9,136.5,-5.7971
1994-04-15,138.3,143.0,128.3,140.6,3.0037
1994-04-18,140.6,142.8,132.6,136.4,-2.9872
1994-04-19,134.3,137.6,127.0,128.4,-5.8651
1994-04-20,128.6,132.4,120.8,123.1,-4.1277
1994-04-21,130.7,146.3,129.3,142.8,16.0032
1994-04-22,155.2,160.2,145.8,148.7,4.1317
1994-04-25,150.8,155.5,145.2,149.5,0.538
1994-04-26,151.4,157.4,148.4,155.7,4.1472
1994-04-27,168.0,175.1,164.3,172.6,10.8542
1994-04-28,186.0,191.7,175.7,180.3,4.4612
1994-04-29,181.3,188.4,174.8,182.2,1.0538
1994-05-03,186.2,195.3,182.1,192.8,5.8178
1994-05-04,207.8,213.7,199.8,204.2,5.9129
1994-05-05,198.3,202.4,189.9,195.0,-4.5054
1994-05-06,197.7,202.8,189.7,196.3,0.6667
1994-05-09,199.9,206.0,194.6,202.5,3.1584
1994-05-10,208.5,214.1,203.0,211.9,4.642
1994-05-11,220.1,224.4,209.7,212.5,0.2832
1994-05-12,205.7,211.6,201.1,203.3,-4.3294
1994-05-13,199.2,207.8,195.6,206.3,1.4757
1994-05-16,211.7,214.7,205.1,209.2,1.4057
1994-05-17,202.9,205.4,197.3,199.4,-4.6845
1994-05-18,191.7,194.8,187.7,189.7,-4.8646
1994-05-19,181.4,187.1,179.5,185.5,-2.214
1994-05-20,185.9,188.2,181.9,184.3,-0.6469
1994-05-23,176.8,178.5,172.8,174.2,-5.4802
1994-05-24,165.3,168.0,164.2,166.5,-4.4202
1994-05-25,161.5,162.9,157.7,159.1,-4.4444
1994-05-26,153.4,154.3,149.2,149.9,-5.7825
1994-05-27,144.2,147.2,141.7,143.2,-4.4696
1994-05-30,137.1,137.7,129.7,130.7,-8.7291
1994-05-31,125.1,130.9,123.9,129.5,-0.9181
1994-06-01,124.5,125.7,119.9,121.0,-6.5637
1994-06-02,115.0,117.4,114.2,115.5,-4.5455
1994-06-03,113.1,115.8,112.1,113.2,-1.9913
1994-06-06,108.1,108.9,105.3,106.3,-6.0954
1994-06-07,101.3,102.4,98.8,99.7,-6.2088
1994-06-08,96.4,99.6,95.1,98.4,-1.3039
1994-06-09,97.7,99.3,94.2,95.2,-3.252
1994-06-10,92.1,93.5,90.5,91.3,-4.0966
1994-06-13,86.9,87.9,84.2,84.8,-7.1194
1994-06-14,82.8,84.9,80.9,82.1,-3.184
1994-06-15,80.1,81.7,78.9,80.1,-2.4361
1994-06-16,79.6,82.3,78.4,81.5,1.7478
1994-06-17,88.4,92.5,86.3,91.8,12.638
1994-06-20,96.2,98.2,90.9,91.8,0.0
1994-06-21,87.9,89.3,86.8,87.9,-4.2484
1994-06-22,84.9,87.2,84.3,85.8,-2.3891
1994-06-23,83.2,83.9,81.3,82.0,-4.4289
1994-06-24,79.3,79.8,77.5,78.1,-4.7561
1994-06-27,74.9,75.5,72.3,73.2,-6.274
1994-06-28,69.4,70.3,68.6,69.4,-5.1913
1994-06-29,66.7,67.6,65.2,65.7,-5.3314
1994-06-30,63.4,65.0,62.1,64.0,-2.5875
1994-07-01,63.2,63.6,60.5,61.1,-4.5312
1994-07-04,58.7,59.5,57.3,57.9,-5.2373
1994-07-05,56.9,58.1,56.0,57.2,-1.209
1994-07-06,56.9,57.4,54.9,55.5,-2.972
1994-07-07,54.6,55.4,53.6,54.3,-2.1622
1994-07-08,53.9,56.0,53.3,55.5,2.2099
1994-07-11,55.5,56.0,53.6,54.2,-2.3423
1994-07-12,51.6,52.4,51.2,51.7,-4.6125
1994-07-13,50.6,51.7,50.3,51.5,-0.3868
1994-07-14,52.3,53.3,51.0,51.7,0.3883
1994-07-15,51.6,52.0,49.1,49.5,-4.2553
1994-07-18,47.3,47.6,45.9,46.4,-6.2626
1994-07-19,45.0,45.9,43.9,45.2,-2.5862
1994-07-20,43.9,44.2,42.6,42.8,-5.3097
1994-07-21,41.9,42.4,40.9,41.3,-3.5047
1994-07-22,41.7,42.4,40.0,40.5,-1.937
1994-07-25,41.8,44.6,41.3,44.4,9.6296
1994-07-26,51.6,53.9,50.5,53.6,20.7207
1994-07-27,59.9,61.0,55.7,56.6,5.597
1994-07-28,58.0,58.9,53.4,53.9,-4.7703
1994-07-29,54.0,55.5,52.3,54.1,0.3711
1994-08-01,93.6,110.5,88.8,107.1,97.9667
1994-08-02,150.6,171.0,140.9,144.4,34.8273
1994-08-03,171.4,210.5,170.0,207.3,43.5596
1994-08-04,292.1,313.5,270.9,289.3,39.5562
1994-08-05,339.8,396.8,333.4,393.1,35.8797
1994-08-08,453.9,483.9,407.0,442.5,12.5668
1994-08-09,449.6,454.4,386.0,397.3,-10.2147
1994-08-10,413.7,494.5,398.9,488.2,22.8794
1994-08-11,540.1,552.0,477.0,489.1,0.1844
1994-08-12,466.3,509.0,459.7,475.8,-2.7193
1994-08-15,445.5,460.9,430.2,440.5,-7.4191
1994-08-16,428.5,461.0,425.3,444.1,0.8173
1994-08-17,439.0,451.4,429.9,448.3,0.9457
1994-08-18,484.0,511.3,473.0,491.3,9.5918
1994-08-19,491.1,501.8,460.8,470.3,-4.2744
1994-08-22,434.9,450.3,423.8,435.9,-7.3145
1994-08-23,424.8,438.8,409.3,435.5,-0.0918
1994-08-24,430.7,438.8,414.2,420.8,-3.3754
1994-08-25,405.1,417.6,398.2,408.3,-2.9705
1994-08-26,401.7,411.8,386.5,391.3,-4.1636
1994-08-29,381.6,393.4,370.2,380.2,-2.8367
1994-08-30,395.6,427.5,390.9,412.3,8.4429
1994-08-31,443.3,461.0,432.3,453.1,9.8957
1994-09-01,481.2,497.2,466.4,477.2,5.3189
1994-09-02,486.0,511.5,479.1,508.5,6.5591
1994-09-05,592.2,658.0,583.1,650.5,27.9253
1994-09-06,721.8,772.2,685.9,750.5,15.3728
1994-09-07,761.7,798.9,689.6,713.9,-4.8767
1994-09-08,729.5,782.8,712.3,761.9,6.7236
1994-09-09,771.8,791.8,720.6,737.6,-3.1894
1994-09-12,759.6,789.5,739.6,777.5,5.4094
1994-09-13,799.2,825.5,766.4,788.8,1.4534
1994-09-14,776.2,785.2,717.4,734.9,-6.8332
1994-09-15,703.4,719.4,668.9,696.4,-5.2388
1994-09-16,688.1,701.9,663.6,686.0,-1.4934
1994-09-19,640.7,659.3,622.0,631.0,-8.0175
1994-09-20,598.7,612.6,580.5,594.7,-5.7528
1994-09-21,582.7,611.5,578.1,608.1,2.2532
1994-09-22,599.5,605.5,560.5,569.6,-6.3312
1994-09-23,550.1,558.7,526.0,534.4,-6.1798
1994-09-26,507.4,526.5,498.9,521.0,-2.5075
1994-09-27,509.3,523.6,494.8,510.4,-2.0345
1994-09-28,523.5,552.3,514.0,541.2,6.0345
1994-09-29,551.6,558.5,456.9,495.5,-8.4442
1994-09-30,479.9,490.6,446.9,454.5,-8.2745
1994-10-05,432.3,441.1,376.3,392.4,-13.6634
1994-10-06,390.9,408.1,353.1,359.2,-8.4608
1994-10-07,364.1,444.7,313.0,418.8,16.5924
1994-10-10,402.7,426.6,375.7,402.7,-3.8443
1994-10-11,391.2,403.7,383.3,391.3,-2.8309
1994-10-12,379.8,390.0,372.9,380.2,-2.8367
1994-10-13,371.3,373.8,332.0,335.2,-11.8359
1994-10-14,319.3,352.1,307.0,345.4,3.043
1994-10-17,308.8,316.6,300.1,305.0,-11.6966
1994-10-18,290.1,298.9,285.8,292.0,-4.2623
1994-10-19,285.5,297.6,281.9,294.0,0.6849
1994-10-20,306.3,330.8,303.1,328.6,11.7687
1994-10-21,357.9,368.6,338.0,344.4,4.8083
1994-10-24,364.0,389.2,358.9,387.3,12.4564
1994-10-25,405.2,410.0,373.3,380.7,-1.7041
1994-10-26,363.9,370.3,344.7,350.1,-8.0378
1994-10-27,331.6,343.9,327.9,341.8,-2.3708
1994-10-28,326.1,331.2,313.5,317.0,-7.2557
1994-10-31,291.8,298.0,282.6,289.6,-8.6435
1994-11-01,278.6,285.4,273.2,281.4,-2.8315
1994-11-02,263.7,268.1,259.1,263.1,-6.5032
1994-11-03,266.1,285.0,264.5,280.7,6.6895
1994-11-04,277.9,279.8,257.2,260.1,-7.3388
1994-11-07,241.7,252.3,239.0,249.3,-4.1522
1994-11-08,269.2,283.4,264.8,271.4,8.8648
1994-11-09,264.1,276.5,260.4,274.5,1.1422
1994-11-10,281.7,285.9,269.6,271.8,-0.9836
1994-11-11,267.6,273.0,262.0,271.7,-0.0368
1994-11-14,270.3,273.9,264.1,269.9,-0.6625
1994-11-15,257.1,260.4,251.7,253.3,-6.1504
1994-11-16,240.9,245.2,237.0,242.0,-4.4611
1994-11-17,230.1,232.1,225.3,226.4,-6.4463
1994-11-18,212.1,215.7,209.8,214.5,-5.2562
1994-11-21,199.4,202.6,197.7,200.4,-6.5734
1994-11-22,189.0,190.8,185.4,186.7,-6.8363
1994-11-23,176.0,177.1,172.4,173.9,-6.8559
1994-11-24,162.9,165.3,161.6,163.2,-6.153
1994-11-25,159.6,162.1,156.6,157.6,-3.4314
1994-11-28,147.2,148.2,145.3,147.0,-6.7259
1994-11-29,136.6,140.8,135.9,140.4,-4.4898
1994-11-30,133.3,134.5,131.4,132.6,-5.5556
1994-12-01,124.6,125.7,123.3,124.4,-6.184
1994-12-02,117.8,118.5,116.2,116.6,-6.2701
1994-12-05,110.4,111.0,107.9,108.4,-7.0326
1994-12-06,103.2,103.9,101.3,102.4,-5.5351
1994-12-07,96.8,98.0,95.7,96.5,-5.7617
1994-12-08,91.6,92.0,89.6,90.0,-6.7358
1994-12-09,85.7,87.3,84.6,85.8,-4.6667
1994-12-12,81.2,81.9,79.3,79.7,-7.1096
1994-12-13,80.0,82.4,78.2,80.9,1.5056
1994-12-14,78.3,79.1,76.5,77.3,-4.4499
1994-12-15,86.3,94.9,85.6,93.6,21.0867
1994-12-16,117.6,123.6,114.2,118.8,26.9231
1994-12-19,122.9,125.2,117.2,118.1,-0.5892
1994-12-20,122.1,127.5,120.6,125.0,5.8425
1994-12-21,136.6,143.6,134.3,137.3,9.84
1994-12-22,138.6,142.1,133.7,139.0,1.2382
1994-12-23,151.5,157.7,148.4,151.5,8.9928
1994-12-26,150.7,153.5,145.9,147.7,-2.5083
1994-12-27,147.5,150.6,142.3,144.1,-2.4374
1994-12-28,139.8,141.5,135.7,137.2,-4.7883
1994-12-29,133.3,136.2,130.2,131.9,-3.863
1994-12-30,128.2,130.6,125.9,127.9,-3.0326
1995-01-03,117.9,120.8,115.4,118.9,-7.0367
1995-01-04,114.1,117.9,113.0,117.0,-1.598
1995-01-05,113.2,114.5,110.9,111.8,-4.4444
1995-01-06,106.3,107.9,104.9,106.9,-4.3828
1995-01-09,101.9,102.7,99.3,100.0,-6.4546
1995-01-10,96.3,97.4,93.6,95.0,-5.0
1995-01-11,90.6,92.2,89.5,91.0,-4.2105
1995-01-12,87.0,87.8,84.6,85.3,-6.2637
1995-01-13,81.4,82.5,80.2,81.4,-4.5721
1995-01-16,75.3,76.4,73.9,75.2,-7.6167
1995-01-17,72.1,73.2,70.9,71.6,-4.7872
1995-01-18,68.5,69.6,67.7,69.3,-3.2123
1995-01-19,66.9,67.2,63.8,64.3,-7.215
1995-01-20,62.0,64.0,60.8,62.7,-2.4883
1995-01-23,58.9,59.7,57.8,58.5,-6.6986
1995-01-24,56.8,57.8,55.7,56.3,-3.7607
1995-01-25,55.3,56.4,54.7,55.8,-0.8881
1995-01-26,53.3,53.8,52.7,53.2,-4.6595
1995-01-27,52.0,53.1,51.8,52.7,-0.9398
1995-02-06,51.0,51.6,49.1,49.7,
1995-02-07,47.9,48.7,47.2,48.1,-3.2193
1995-02-08,46.5,47.2,46.1,46.7,-2.9106
1995-02-09,45.9,47.4,45.7,47.0,0.6424
1995-02-10,46.6,47.7,45.9,46.4,-1.2766
1995-02-13,43.8,45.0,43.3,44.7,-3.6638
1995-02-14,42.5,43.0,41.8,42.4,-5.1454
1995-02-15,40.3,40.6,39.8,40.0,-5.6604
1995-02-16,38.0,38.3,37.6,37.9,-5.25
1995-02-17,36.7,37.1,36.3,36.7,-3.1662
1995-02-20,35.1,35.6,34.8,35.1,-4.3597
1995-02-21,33.5,33.9,33.2,33.8,-3.7037
1995-02-22,42.5,48.3,42.3,47.7,41.1243
1995-02-23,59.2,61.9,57.0,59.7,25.1572
1995-02-24,64.1,64.9,59.4,60.4,1.1725
1995-02-27,66.2,68.2,63.3,63.9,5.7947
1995-02-28,61.9,62.6,60.1,61.2,-4.2254
1995-03-01,59.8,61.4,59.2,60.8,-0.6536
1995-03-02,60.2,61.2,59.4,60.5,-0.4934
1995-03-03,66.2,69.2,65.8,68.3,12.8926
1995-03-06,80.8,86.1,80.0,85.5,25.183
1995-03-07,109.0,113.5,104.8,112.0,30.9942
1995-03-08,126.5,130.0,123.1,125.9,12.4107
1995-03-09,128.1,130.9,124.8,126.0,0.0794
1995-03-10,124.7,125.9,121.0,122.1,-3.0952
1995-03-13,120.3,121.7,116.9,118.2,-3.1941
1995-03-14,115.1,117.5,113.7,115.0,-2.7073
1995-03-15,112.5,113.5,107.5,109.2,-5.0435
1995-03-16,103.9,106.3,102.8,105.9,-3.022
1995-03-17,103.6,106.7,102.7,106.0,0.0944
1995-03-20,107.7,109.5,104.5,105.0,-0.9434
1995-03-21,100.5,103.0,99.7,102.2,-2.6667
1995-03-22,104.6,108.1,103.8,107.7,5.3816
1995-03-23,112.7,114.1,110.0,111.1,3.1569
1995-03-24,109.3,110.9,107.5,110.1,-0.9001
1995-03-27,114.5,117.2,113.3,116.1,5.4496
1995-03-28,115.7,117.2,114.2,115.6,-0.4307
1995-03-29,113.9,116.6,112.0,116.1,0.4325
1995-03-30,122.7,124.7,119.7,120.7,3.9621
1995-03-31,121.9,125.8,120.7,125.0,3.5626
1995-04-03,132.1,134.8,130.1,133.1,6.48
1995-04-04,132.8,135.2,131.2,134.2,0.8264
1995-04-05,134.8,136.9,132.1,133.0,-0.8942
1995-04-06,131.5,134.9,130.0,134.1,0.8271
1995-04-07,144.3,148.9,142.6,146.7,9.396
1995-04-10,152.0,154.4,148.4,150.3,2.454
1995-04-11,154.1,157.1,148.9,150.4,0.0665
1995-04-12,145.5,150.1,144.4,148.1,-1.5293
1995-04-13,145.4,147.3,141.7,142.4,-3.8488
1995-04-14,137.1,140.1,135.9,139.3,-2.177
1995-04-17,133.6,134.8,130.8,131.9,-5.3123
1995-04-18,126.2,127.7,124.6,125.4,-4.928
1995-04-19,120.6,122.6,119.9,121.8,-2.8708
1995-04-20,121.0,123.3,120.0,122.6,0.6568
1995-04-21,121.8,122.9,119.0,119.7,-2.3654
1995-04-24,114.1,115.4,111.7,112.7,-5.848
1995-04-25,107.8,109.7,106.8,108.6,-3.638
1995-04-26,107.3,108.2,102.9,103.5,-4.6961
1995-04-27,105.5,110.9,96.1,104.6,1.0628
1995-04-28,104.3,107.0,102.2,105.3,0.6692
1995-05-02,99.8,101.1,98.5,100.1,-4.9383
1995-05-03,96.1,97.3,95.1,95.6,-4.4955
1995-05-04,91.2,91.7,88.8,89.9,-5.9623
1995-05-05,85.5,87.1,84.9,86.1,-4.2269
1995-05-08,81.7,82.6,80.6,81.5,-5.3426
1995-05-09,78.2,79.3,77.7,78.8,-3.3129
1995-05-10,76.3,77.0,73.8,74.3,-5.7107
1995-05-11,71.4,72.2,70.4,71.2,-4.1723
1995-05-12,72.8,76.4,72.4,74.7,4.9157
1995-05-15,71.8,72.5,70.8,71.8,-3.8822
1995-05-16,68.4,69.0,67.5,67.9,-5.4318
1995-05-17,64.1,64.9,63.7,64.7,-4.7128
1995-05-18,172.6,192.5,159.9,183.0,182.8439
1995-05-19,258.3,293.4,252.1,289.5,58.1967
1995-05-22,388.3,408.0,365.2,382.7,32.1934
1995-05-23,371.0,394.2,343.1,349.1,-8.7797
1995-05-24,349.0,361.2,329.9,344.6,-1.289
1995-05-25,337.8,343.3,310.7,315.2,-8.5316
1995-05-26,306.2,368.6,298.0,326.0,3.4264
1995-05-29,307.2,311.8,295.7,303.9,-6.7791
1995-05-30,288.1,294.4,282.1,287.3,-5.4623
1995-05-31,267.3,270.9,261.5,266.3,-7.3094
1995-06-01,252.0,255.9,248.8,253.9,-4.6564
1995-06-02,243.5,248.2,241.4,244.8,-3.5841
1995-06-05,233.7,235.3,223.9,225.3,-7.9657
1995-06-06,210.5,215.2,207.8,213.7,-5.1487
1995-06-07,204.6,213.5,202.0,212.5,-0.5615
1995-06-08,207.1,211.4,200.3,202.5,-4.7059
1995-06-09,193.6,198.0,192.2,195.2,-3.6049
1995-06-12,184.9,188.3,182.3,185.7,-4.8668
1995-06-13,175.8,178.5,174.3,176.4,-5.0081
1995-06-14,168.4,169.9,164.2,165.8,-6.0091
1995-06-15,167.8,168.6,155.3,158.3,-4.5235
1995-06-16,150.5,157.0,148.9,153.4,-3.0954
1995-06-19,141.6,144.0,140.1,142.6,-7.0404
1995-06-20,136.8,138.7,135.1,136.1,-4.5582
1995-06-21,130.5,133.8,129.4,133.0,-2.2777
1995-06-22,127.6,129.0,125.4,126.6,-4.812
1995-06-23,122.1,124.1,121.3,123.1,-2.7646
1995-06-26,119.2,120.9,117.9,120.1,-2.437
1995-06-27,118.5,119.9,116.1,116.9,-2.6644
1995-06-28,111.8,113.0,110.4,112.0,-4.1916
1995-06-29,107.7,108.6,105.9,107.0,-4.4643
